City,Latitude,Longitudes,Elevation,Date,Precipitation,Temperature,HCHO_reading
Kurunegala Proper,7.467,80.367,116.0,2023-12-01,0.37,78,0.00017562149890228943
Colombo Proper,6.9,79.867,7.0,2019-01-05,0.0,81,0.00017853372988929305
Colombo Proper,6.9,79.867,7.0,2019-02-22,0.0,85,0.0003148949841717713
Colombo Proper,6.9,79.867,7.0,2019-11-25,0.0,79,9.858844396061992e-05
Colombo Proper,6.9,79.867,7.0,2020-01-10,0.0,81,0.0002859636573313188
Colombo Proper,6.9,79.867,7.0,2020-04-12,0.0,83,0.00016010750352543407
Kurunegala Proper,7.467,80.367,116.0,2019-01-08,0.0,82,0.00012155004561388685
Kurunegala Proper,7.467,80.367,116.0,2019-04-05,0.0,91,0.00019864757209323556
Kurunegala Proper,7.467,80.367,116.0,2019-10-09,0.5,81,0.00010176361886865765
Kurunegala Proper,7.467,80.367,116.0,2020-01-20,0.06,84,0.00011317158830951286
Kurunegala Proper,7.467,80.367,116.0,2021-04-09,0.0,84,0.00017893992099773045
Kurunegala Proper,7.467,80.367,116.0,2023-05-30,0.0,85,0.00021389727294379447
Kurunegala Proper,7.467,80.367,116.0,2023-07-05,0.7,77,9.374127861221407e-05
Kurunegala Proper,7.467,80.367,116.0,2023-11-12,0.33,79,5.4695299816197575e-05
Kurunegala Proper,7.467,80.367,116.0,2023-12-23,0.0,82,6.288966953253355e-05
Colombo Proper,6.9,79.867,7.0,2019-10-03,0.0,80,0.0003043901944550457
Colombo Proper,6.9,79.867,7.0,2019-11-19,1.04,80,0.0002262293126616732
Kurunegala Proper,7.467,80.367,116.0,2019-02-18,0.0,86,0.00020172585062888597
Kurunegala Proper,7.467,80.367,116.0,2020-03-01,0.0,86,0.00020737516949108622
Kurunegala Proper,7.467,80.367,116.0,2020-06-15,0.0,85,0.00014594031524964635
Kurunegala Proper,7.467,80.367,116.0,2020-12-05,0.79,78,0.00017622742461752923
Kurunegala Proper,7.467,80.367,116.0,2021-07-02,0.1,80,0.00029711680189192774
Kurunegala Proper,7.467,80.367,116.0,2021-10-20,0.07,80,7.109769496792147e-05
Kurunegala Proper,7.467,80.367,116.0,2022-04-01,0.2,81,0.00015556073537037777
Kurunegala Proper,7.467,80.367,116.0,2022-04-05,0.91,79,0.00014100762276286717
Kurunegala Proper,7.467,80.367,116.0,2022-06-04,0.0,82,0.00012268836817829815
Kurunegala Proper,7.467,80.367,116.0,2023-02-19,0.0,79,0.00013951414005287685
Kurunegala Proper,7.467,80.367,116.0,2023-05-06,0.0,83,0.00023110819716544103
Kurunegala Proper,7.467,80.367,116.0,2023-10-01,0.57,78,0.00023150739005866483
Kurunegala Proper,7.467,80.367,116.0,2023-10-07,0.0,79,0.00020898500546103786
Colombo Proper,6.9,79.867,7.0,2019-09-20,0.42,82,4.4304662755935576e-05
Colombo Proper,6.9,79.867,7.0,2020-05-23,0.0,86,9.334989556636148e-05
Colombo Proper,6.9,79.867,7.0,2020-09-04,0.0,82,8.350929906288698e-05
Kurunegala Proper,7.467,80.367,116.0,2019-02-27,0.0,85,0.00023227365805588484
Kurunegala Proper,7.467,80.367,116.0,2019-03-20,0.0,87,0.00022452136854552015
Kurunegala Proper,7.467,80.367,116.0,2020-03-07,0.59,84,0.00019516390085029986
Kurunegala Proper,7.467,80.367,116.0,2020-04-04,0.0,82,0.0001987537389654132
Kurunegala Proper,7.467,80.367,116.0,2021-04-04,0.0,83,0.00018302418740673182
Kurunegala Proper,7.467,80.367,116.0,2021-11-25,2.48,76,0.00016170668857360253
Kurunegala Proper,7.467,80.367,116.0,2022-06-02,0.05,82,5.301606251927168e-05
Kurunegala Proper,7.467,80.367,116.0,2022-07-28,0.19,79,0.0003407735793849441
Kurunegala Proper,7.467,80.367,116.0,2022-10-05,0.0,82,0.00021605276521883095
Kurunegala Proper,7.467,80.367,116.0,2023-07-18,0.0,83,0.00012143040555499315
Colombo Proper,6.9,79.867,7.0,2019-01-12,0.0,82,0.00015694180941787597
Colombo Proper,6.9,79.867,7.0,2019-02-04,0.0,80,0.00029686670894374216
Colombo Proper,6.9,79.867,7.0,2019-08-22,0.85,80,0.00010694325052970807
Kurunegala Proper,7.467,80.367,116.0,2019-03-10,0.85,86,0.0001568034910526609
Kurunegala Proper,7.467,80.367,116.0,2019-05-10,0.0,89,0.00020577181665172245
Kurunegala Proper,7.467,80.367,116.0,2020-07-16,0.01,81,0.00010115882119849722
Kurunegala Proper,7.467,80.367,116.0,2021-04-13,0.42,80,0.0001563091204425205
Kurunegala Proper,7.467,80.367,116.0,2021-05-28,0.3,82,0.00010187793654838294
Kurunegala Proper,7.467,80.367,116.0,2021-11-17,0.22,78,2.6936928701507116e-05
Kurunegala Proper,7.467,80.367,116.0,2022-09-11,0.0,81,9.397963276251668e-05
Kurunegala Proper,7.467,80.367,116.0,2023-03-11,0.0,83,0.0001726092400464966
Kurunegala Proper,7.467,80.367,116.0,2023-03-30,0.0,83,0.00011213871886556403
Kurunegala Proper,7.467,80.367,116.0,2023-12-30,0.47,80,0.000157848076281027
Colombo Proper,6.9,79.867,7.0,2019-05-17,0.0,85,0.0001095084478863608
Colombo Proper,6.9,79.867,7.0,2019-09-17,0.09,83,7.293194215549228e-05
Kurunegala Proper,7.467,80.367,116.0,2019-03-13,0.0,83,0.0003549058798361384
Kurunegala Proper,7.467,80.367,116.0,2019-10-30,0.0,80,0.00011747205566416471
Kurunegala Proper,7.467,80.367,116.0,2020-05-31,0.0,86,3.3024332557775786e-05
Kurunegala Proper,7.467,80.367,116.0,2021-10-19,0.0,81,8.302301720024586e-05
Kurunegala Proper,7.467,80.367,116.0,2021-10-24,0.13,80,0.00011453444703748712
Kurunegala Proper,7.467,80.367,116.0,2022-04-02,0.06,80,0.0001468248563135133
Kurunegala Proper,7.467,80.367,116.0,2022-10-12,0.42,77,0.00020981068527412683
Kurunegala Proper,7.467,80.367,116.0,2022-10-24,1.13,79,0.00023702451365283583
Kurunegala Proper,7.467,80.367,116.0,2023-03-13,0.0,85,0.00016017776873763402
Kurunegala Proper,7.467,80.367,116.0,2023-06-14,0.02,84,6.750414379930751e-05
Colombo Proper,6.9,79.867,7.0,2019-11-29,2.09,81,0.00018957959552323375
Colombo Proper,6.9,79.867,7.0,2020-05-30,0.09,85,3.846044830897755e-05
Kurunegala Proper,7.467,80.367,116.0,2019-10-28,0.95,77,0.00013971526043360052
Kurunegala Proper,7.467,80.367,116.0,2020-09-24,0.01,81,8.70231763991224e-05
Kurunegala Proper,7.467,80.367,116.0,2021-02-04,0.0,80,0.0001567212170949713
Kurunegala Proper,7.467,80.367,116.0,2021-08-08,0.0,80,0.00015428552195442198
Kurunegala Proper,7.467,80.367,116.0,2021-10-22,0.21,80,0.0001679939763195245
Kurunegala Proper,7.467,80.367,116.0,2023-03-14,0.0,82,0.00020740752666166312
Colombo Proper,6.9,79.867,7.0,2019-06-03,0.12,83,0.0001609821398171031
Colombo Proper,6.9,79.867,7.0,2019-11-01,0.0,82,0.00013964581156198584
Colombo Proper,6.9,79.867,7.0,2020-03-31,0.05,85,0.00016853676468132423
Kurunegala Proper,7.467,80.367,116.0,2020-10-16,0.09,82,6.126548652085793e-05
Kurunegala Proper,7.467,80.367,116.0,2021-02-15,0.0,83,5.815232539392119e-05
Kurunegala Proper,7.467,80.367,116.0,2021-04-17,0.02,82,8.25087045462112e-05
Kurunegala Proper,7.467,80.367,116.0,2021-05-30,0.0,83,0.00011973405345893924
Kurunegala Proper,7.467,80.367,116.0,2021-06-30,0.0,82,0.00010712772454251859
Kurunegala Proper,7.467,80.367,116.0,2022-06-05,0.0,81,8.799621923851804e-05
Kurunegala Proper,7.467,80.367,116.0,2022-06-10,0.0,83,0.00011485274760189562
Kurunegala Proper,7.467,80.367,116.0,2022-12-25,3.43,75,0.0001894176513952258
Kurunegala Proper,7.467,80.367,116.0,2023-07-31,0.0,83,6.0203801628680936e-05
Kurunegala Proper,7.467,80.367,116.0,2023-10-12,0.04,80,0.0001286907886696066
Colombo Proper,6.9,79.867,7.0,2020-04-30,0.0,87,0.0001838830943896734
Kurunegala Proper,7.467,80.367,116.0,2019-03-11,0.0,87,0.00025453703414873364
Kurunegala Proper,7.467,80.367,116.0,2021-01-03,0.0,80,0.00012187754619318581
Kurunegala Proper,7.467,80.367,116.0,2021-08-06,0.0,81,0.0001150964147739134
Kurunegala Proper,7.467,80.367,116.0,2021-09-27,0.69,80,0.00015813854327368423
Kurunegala Proper,7.467,80.367,116.0,2021-11-26,0.2,80,0.00015758294905162586
Kurunegala Proper,7.467,80.367,116.0,2022-04-06,0.23,80,9.291787871565734e-05
Colombo Proper,6.9,79.867,7.0,2019-08-30,0.08,82,0.00018653192431849827
Kurunegala Proper,7.467,80.367,116.0,2019-07-16,0.2,85,6.381705256895567e-05
Kurunegala Proper,7.467,80.367,116.0,2019-08-28,0.08,83,0.00011199042179738388
Kurunegala Proper,7.467,80.367,116.0,2020-04-06,0.0,87,0.00023767340708184578
Kurunegala Proper,7.467,80.367,116.0,2020-09-18,0.42,80,9.683025784632795e-05
Kurunegala Proper,7.467,80.367,116.0,2020-11-20,0.0,80,0.0002169285461535691
Kurunegala Proper,7.467,80.367,116.0,2020-12-11,0.0,81,0.00019142423238387233
Kurunegala Proper,7.467,80.367,116.0,2021-01-01,0.02,76,0.00015054204246672099
Kurunegala Proper,7.467,80.367,116.0,2021-05-14,2.35,79,0.00023983951652427378
Kurunegala Proper,7.467,80.367,116.0,2021-05-29,0.0,83,0.0001108059950036611
Kurunegala Proper,7.467,80.367,116.0,2021-11-18,0.78,79,1.1889722493366628e-05
Kurunegala Proper,7.467,80.367,116.0,2022-04-07,0.29,81,4.4828134668447514e-05
Kurunegala Proper,7.467,80.367,116.0,2022-05-01,0.0,85,4.6136435185995875e-05
Kurunegala Proper,7.467,80.367,116.0,2022-07-25,0.0,82,0.00025495591411036717
Kurunegala Proper,7.467,80.367,116.0,2023-05-23,0.0,84,0.0001688896308712643
Kurunegala Proper,7.467,80.367,116.0,2023-08-12,0.0,84,0.00012427800272478998
Kurunegala Proper,7.467,80.367,116.0,2023-09-19,0.33,79,6.838779277114277e-05
Colombo Proper,6.9,79.867,7.0,2019-03-14,0.0,84,0.0003018449398759976
Colombo Proper,6.9,79.867,7.0,2019-07-17,0.01,84,9.43661380441044e-05
Colombo Proper,6.9,79.867,7.0,2019-08-01,0.13,85,4.458029389653336e-05
Colombo Proper,6.9,79.867,7.0,2020-04-11,1.37,84,0.00017408897853229404
Colombo Proper,6.9,79.867,7.0,2020-04-29,0.23,85,0.00010461171125128785
Kurunegala Proper,7.467,80.367,116.0,2020-01-02,0.0,82,0.000112693608105766
Kurunegala Proper,7.467,80.367,116.0,2020-01-30,0.0,82,0.00015015519337961667
Kurunegala Proper,7.467,80.367,116.0,2021-08-20,0.0,83,0.00011406165720935664
Kurunegala Proper,7.467,80.367,116.0,2021-12-15,0.01,78,6.768664356435708e-05
Kurunegala Proper,7.467,80.367,116.0,2022-04-16,0.0,84,0.00016041045697062472
Kurunegala Proper,7.467,80.367,116.0,2022-06-03,0.0,82,8.785221534878492e-05
Kurunegala Proper,7.467,80.367,116.0,2022-10-27,0.0,80,0.00019783341219829854
Kurunegala Proper,7.467,80.367,116.0,2023-10-13,0.63,81,0.00010232740245781504
Colombo Proper,6.9,79.867,7.0,2019-01-23,0.0,80,0.00021477981446919994
Colombo Proper,6.9,79.867,7.0,2019-05-09,0.0,86,9.939428098153852e-05
Colombo Proper,6.9,79.867,7.0,2019-10-25,0.21,81,0.0001683192324729466
Colombo Proper,6.9,79.867,7.0,2019-11-13,0.65,81,0.00016726282604260557
Kurunegala Proper,7.467,80.367,116.0,2019-03-04,0.0,85,0.00017145443134682076
Kurunegala Proper,7.467,80.367,116.0,2019-08-20,0.02,83,5.130698373615829e-06
Kurunegala Proper,7.467,80.367,116.0,2019-11-10,0.0,82,0.00025394449459648923
Kurunegala Proper,7.467,80.367,116.0,2020-02-01,0.0,82,0.00013766473466621614
Kurunegala Proper,7.467,80.367,116.0,2020-02-09,0.0,82,0.00014682967486779765
Kurunegala Proper,7.467,80.367,116.0,2020-04-23,0.79,83,0.00012409323859393224
Kurunegala Proper,7.467,80.367,116.0,2020-05-01,1.15,81,0.00017461247969172692
Kurunegala Proper,7.467,80.367,116.0,2020-07-07,0.0,85,7.653515733241891e-05
Kurunegala Proper,7.467,80.367,116.0,2020-11-08,0.0,79,5.143202541216149e-05
Kurunegala Proper,7.467,80.367,116.0,2022-04-26,0.65,84,0.00018568296118579548
Kurunegala Proper,7.467,80.367,116.0,2022-05-03,0.0,85,0.00013130338272142341
Kurunegala Proper,7.467,80.367,116.0,2022-06-08,0.0,81,9.616338022335284e-05
Kurunegala Proper,7.467,80.367,116.0,2022-07-01,0.0,83,0.00016738946034187927
Kurunegala Proper,7.467,80.367,116.0,2022-10-08,0.0,81,0.00016156135101467667
Kurunegala Proper,7.467,80.367,116.0,2022-11-30,0.0,80,0.0002748535032487198
Kurunegala Proper,7.467,80.367,116.0,2023-04-17,0.0,83,0.00016689497884802567
Colombo Proper,6.9,79.867,7.0,2019-05-12,0.41,85,8.802823548435995e-05
Colombo Proper,6.9,79.867,7.0,2019-09-30,0.0,80,0.00010800545806526604
Colombo Proper,6.9,79.867,7.0,2019-10-29,0.17,79,0.00021058682615315478
Colombo Proper,6.9,79.867,7.0,2019-10-30,0.38,79,0.0001869398212894318
Colombo Proper,6.9,79.867,7.0,2019-11-22,0.2,80,0.00024063424610616224
Kurunegala Proper,7.467,80.367,116.0,2019-04-17,0.09,82,0.00021869626734578176
Kurunegala Proper,7.467,80.367,116.0,2020-11-09,0.68,79,7.435613916471653e-05
Kurunegala Proper,7.467,80.367,116.0,2023-02-06,0.0,78,9.666805771172582e-05
Kurunegala Proper,7.467,80.367,116.0,2023-05-24,0.0,84,0.00017153835210798843
Kurunegala Proper,7.467,80.367,116.0,2023-07-30,0.0,83,0.0001223910181144544
Kurunegala Proper,7.467,80.367,116.0,2023-11-01,0.0,78,0.000456149454602743
Kurunegala Proper,7.467,80.367,116.0,2023-12-17,0.18,79,2.4831001007896335e-05
Colombo Proper,6.9,79.867,7.0,2019-03-21,0.0,83,0.0002624802547844892
Colombo Proper,6.9,79.867,7.0,2019-12-17,0.0,81,0.00012149609064142323
Colombo Proper,6.9,79.867,7.0,2020-01-15,0.0,80,0.0002480890194684822
Kurunegala Proper,7.467,80.367,116.0,2020-03-17,0.0,84,0.00017218213174410534
Kurunegala Proper,7.467,80.367,116.0,2020-08-06,0.76,78,0.0001892303918476776
Kurunegala Proper,7.467,80.367,116.0,2020-11-10,0.54,78,9.728025291727156e-05
Kurunegala Proper,7.467,80.367,116.0,2022-02-16,0.0,77,0.0002985374730507927
Kurunegala Proper,7.467,80.367,116.0,2022-08-19,0.0,82,7.755908337135215e-05
Kurunegala Proper,7.467,80.367,116.0,2022-11-18,0.0,79,5.156847455742129e-05
Kurunegala Proper,7.467,80.367,116.0,2023-01-02,0.0,78,3.2311540342697245e-05
Kurunegala Proper,7.467,80.367,116.0,2023-01-10,0.0,78,9.121682256665099e-05
Kurunegala Proper,7.467,80.367,116.0,2023-09-05,0.37,79,0.00015189600360085643
Colombo Proper,6.9,79.867,7.0,2019-02-13,0.0,85,0.00025428059514763155
Colombo Proper,6.9,79.867,7.0,2019-03-10,0.0,84,0.0002969609827467505
Colombo Proper,6.9,79.867,7.0,2019-06-05,0.11,85,9.371377986679586e-05
Colombo Proper,6.9,79.867,7.0,2020-07-08,0.0,85,0.00013675290512561996
Colombo Proper,6.9,79.867,7.0,2020-07-14,0.0,85,0.00015492583835883706
Kurunegala Proper,7.467,80.367,116.0,2019-08-06,0.19,86,0.000183444339199923
Kurunegala Proper,7.467,80.367,116.0,2019-08-26,0.18,80,9.80333045072863e-05
Kurunegala Proper,7.467,80.367,116.0,2020-02-23,0.0,84,0.00018635163075747554
Kurunegala Proper,7.467,80.367,116.0,2020-10-01,0.23,81,8.52848798552421e-05
Kurunegala Proper,7.467,80.367,116.0,2021-03-05,0.0,84,0.0002631198334199644
Kurunegala Proper,7.467,80.367,116.0,2022-05-17,0.19,80,0.00010884495931684917
Kurunegala Proper,7.467,80.367,116.0,2022-12-26,0.07,78,0.00019671360715455737
Kurunegala Proper,7.467,80.367,116.0,2023-06-16,0.0,84,0.00010570772230414471
Kurunegala Proper,7.467,80.367,116.0,2023-07-21,0.0,83,3.6164404726454554e-05
Colombo Proper,6.9,79.867,7.0,2019-01-14,0.52,82,0.00013362919068626037
Colombo Proper,6.9,79.867,7.0,2019-04-13,0.19,85,0.000334870158729018
Kurunegala Proper,7.467,80.367,116.0,2019-02-05,0.02,82,0.00015556632117259383
Kurunegala Proper,7.467,80.367,116.0,2019-09-28,0.0,84,0.0004221958498841921
Kurunegala Proper,7.467,80.367,116.0,2020-07-27,0.01,82,7.095287453469395e-05
Kurunegala Proper,7.467,80.367,116.0,2022-12-30,0.0,78,0.00012365676963690836
Colombo Proper,6.9,79.867,7.0,2020-04-09,1.11,83,0.00014923111101977578
Kurunegala Proper,7.467,80.367,116.0,2019-12-22,0.0,79,6.210684350781007e-05
Kurunegala Proper,7.467,80.367,116.0,2020-02-13,0.0,83,7.648226906644275e-05
Kurunegala Proper,7.467,80.367,116.0,2020-07-12,0.0,83,0.00016927925001383618
Kurunegala Proper,7.467,80.367,116.0,2020-12-03,2.35,75,0.00016760289969625468
Kurunegala Proper,7.467,80.367,116.0,2021-07-11,0.12,82,0.0001356455791613973
Kurunegala Proper,7.467,80.367,116.0,2021-11-28,3.44,78,5.492567907513427e-05
Kurunegala Proper,7.467,80.367,116.0,2022-07-24,0.01,80,0.0001700298581346807
Kurunegala Proper,7.467,80.367,116.0,2022-12-09,0.38,72,9.080556195103517e-05
Kurunegala Proper,7.467,80.367,116.0,2023-11-06,0.55,80,0.00012997805304664877
Colombo Proper,6.9,79.867,7.0,2019-05-08,0.0,87,0.0001013037943240832
Colombo Proper,6.9,79.867,7.0,2019-06-23,0.28,84,1.9792269443138506e-05
Colombo Proper,6.9,79.867,7.0,2019-10-23,0.07,81,0.00014718543563284252
Colombo Proper,6.9,79.867,7.0,2019-12-19,0.04,80,0.00010049294581407147
Colombo Proper,6.9,79.867,7.0,2020-07-24,0.72,81,0.0002113157714930629
Colombo Proper,6.9,79.867,7.0,2020-09-16,0.0,84,3.69041425834875e-05
Kurunegala Proper,7.467,80.367,116.0,2020-06-28,0.06,83,4.474011215749518e-05
Kurunegala Proper,7.467,80.367,116.0,2021-05-17,0.0,85,0.00010170333142032929
Kurunegala Proper,7.467,80.367,116.0,2021-06-02,0.0,83,0.00010896852136176693
Kurunegala Proper,7.467,80.367,116.0,2023-02-28,0.14,78,0.00011555608301619624
Kurunegala Proper,7.467,80.367,116.0,2023-05-16,0.0,86,0.0002103801106400951
Colombo Proper,6.9,79.867,7.0,2019-04-12,0.0,86,0.0002500758492520154
Colombo Proper,6.9,79.867,7.0,2019-06-12,1.39,82,0.00018806142907124013
Colombo Proper,6.9,79.867,7.0,2020-01-02,0.0,81,0.0001758197167120249
Colombo Proper,6.9,79.867,7.0,2020-05-25,0.0,86,0.00012299704560214664
Kurunegala Proper,7.467,80.367,116.0,2019-01-04,0.0,83,0.00019846098849846003
Kurunegala Proper,7.467,80.367,116.0,2021-04-03,0.0,83,0.00013365666881943124
Kurunegala Proper,7.467,80.367,116.0,2021-06-05,1.99,78,6.877288271857529e-05
Kurunegala Proper,7.467,80.367,116.0,2021-06-27,0.0,82,0.0001051096493787038
Kurunegala Proper,7.467,80.367,116.0,2022-03-27,0.01,80,0.000200033374931254
Kurunegala Proper,7.467,80.367,116.0,2023-04-26,0.5,80,0.00026368861865924383
Colombo Proper,6.9,79.867,7.0,2019-08-19,0.11,83,8.584961620742005e-05
Colombo Proper,6.9,79.867,7.0,2019-12-30,0.0,83,0.0002942146156084754
Colombo Proper,6.9,79.867,7.0,2020-04-21,0.0,85,0.00018881658632086118
Kurunegala Proper,7.467,80.367,116.0,2019-06-23,0.0,85,3.975250153742814e-06
Kurunegala Proper,7.467,80.367,116.0,2019-12-23,0.0,82,7.627636617631086e-05
Kurunegala Proper,7.467,80.367,116.0,2020-03-06,0.0,85,0.0003492303203921251
Kurunegala Proper,7.467,80.367,116.0,2020-04-07,0.0,86,8.796430336922265e-05
Kurunegala Proper,7.467,80.367,116.0,2020-04-26,0.0,84,0.00025467823816738283
Kurunegala Proper,7.467,80.367,116.0,2020-05-23,0.0,85,4.228610866280257e-05
Kurunegala Proper,7.467,80.367,116.0,2020-06-29,0.01,83,0.00010889960225130429
Kurunegala Proper,7.467,80.367,116.0,2020-09-22,0.11,77,9.029220354819091e-05
Kurunegala Proper,7.467,80.367,116.0,2021-05-25,2.93,78,8.90171326390282e-05
Kurunegala Proper,7.467,80.367,116.0,2023-06-30,0.86,84,8.81561164316522e-05
Colombo Proper,6.9,79.867,7.0,2019-03-19,0.91,83,0.00020745903350836688
Colombo Proper,6.9,79.867,7.0,2020-03-09,0.0,85,0.00033274868471983574
Colombo Proper,6.9,79.867,7.0,2020-03-18,0.0,84,0.00027664606385698016
Kurunegala Proper,7.467,80.367,116.0,2019-01-17,0.0,80,0.00013806247978490952
Kurunegala Proper,7.467,80.367,116.0,2019-04-29,0.12,85,0.00018137566823486637
Kurunegala Proper,7.467,80.367,116.0,2020-02-03,0.0,82,0.00013869743654150394
Kurunegala Proper,7.467,80.367,116.0,2020-03-19,0.0,86,0.00032479100235358987
Kurunegala Proper,7.467,80.367,116.0,2020-08-10,0.0,81,0.00010725824861440773
Kurunegala Proper,7.467,80.367,116.0,2020-11-15,0.06,80,9.508342212294865e-05
Kurunegala Proper,7.467,80.367,116.0,2021-01-23,0.0,80,0.00012979173276491418
Kurunegala Proper,7.467,80.367,116.0,2021-05-19,0.01,84,6.329552482031874e-05
Colombo Proper,6.9,79.867,7.0,2019-09-19,0.26,81,8.336853413882528e-05
Colombo Proper,6.9,79.867,7.0,2019-11-02,0.0,79,0.00010207672051579292
Colombo Proper,6.9,79.867,7.0,2019-12-05,3.23,79,0.0001222836340444089
Colombo Proper,6.9,79.867,7.0,2020-07-29,0.0,83,0.00013852291084630867
Colombo Proper,6.9,79.867,7.0,2020-08-04,0.01,83,6.770509199849143e-05
Kurunegala Proper,7.467,80.367,116.0,2019-01-27,0.0,84,0.00014999656662541432
Kurunegala Proper,7.467,80.367,116.0,2019-02-13,0.0,85,8.990000185560485e-05
Kurunegala Proper,7.467,80.367,116.0,2021-01-07,3.27,79,0.00010682158654493225
Kurunegala Proper,7.467,80.367,116.0,2021-12-19,0.09,81,5.882090387496192e-05
Kurunegala Proper,7.467,80.367,116.0,2022-07-31,0.0,80,0.00013503220792635123
Kurunegala Proper,7.467,80.367,116.0,2022-10-19,0.43,80,0.00019041917605254892
Kurunegala Proper,7.467,80.367,116.0,2023-01-01,0.0,79,6.275995010743428e-05
Kurunegala Proper,7.467,80.367,116.0,2023-02-17,0.0,81,5.1024064242056124e-05
Kurunegala Proper,7.467,80.367,116.0,2023-07-06,0.12,81,9.27692830846241e-05
Colombo Proper,6.9,79.867,7.0,2020-02-25,0.0,85,0.00025699983925447174
Colombo Proper,6.9,79.867,7.0,2020-09-14,0.22,82,0.0001376527279370418
Kurunegala Proper,7.467,80.367,116.0,2019-01-03,0.0,81,0.0001480085027113037
Kurunegala Proper,7.467,80.367,116.0,2019-08-16,0.0,86,9.525990797175922e-05
Kurunegala Proper,7.467,80.367,116.0,2020-04-03,0.0,87,0.00019776703437737484
Kurunegala Proper,7.467,80.367,116.0,2020-10-22,0.15,82,0.0001203683826308707
Kurunegala Proper,7.467,80.367,116.0,2020-12-17,0.0,81,0.00027068009591156176
Kurunegala Proper,7.467,80.367,116.0,2021-12-13,0.0,78,0.00010279611539447762
Kurunegala Proper,7.467,80.367,116.0,2023-09-28,0.8,78,0.00024276858235747833
Colombo Proper,6.9,79.867,7.0,2019-03-15,0.0,85,0.00017905427550157188
Colombo Proper,6.9,79.867,7.0,2020-07-27,0.0,83,0.000255097468316805
Colombo Proper,6.9,79.867,7.0,2020-09-09,5.94,80,5.485845836419798e-05
Kurunegala Proper,7.467,80.367,116.0,2019-05-30,0.0,87,0.00018395379879048186
Kurunegala Proper,7.467,80.367,116.0,2019-12-26,0.0,82,9.045389003546797e-05
Kurunegala Proper,7.467,80.367,116.0,2020-02-17,0.0,83,0.00022633629823219238
Kurunegala Proper,7.467,80.367,116.0,2020-09-26,0.03,81,8.375414925005387e-05
Kurunegala Proper,7.467,80.367,116.0,2020-12-29,0.24,82,2.9668536463216573e-05
Kurunegala Proper,7.467,80.367,116.0,2021-12-17,0.04,80,0.00014342724893550622
Kurunegala Proper,7.467,80.367,116.0,2023-04-23,0.0,83,0.00016487079790954547
Colombo Proper,6.9,79.867,7.0,2019-02-01,0.0,84,0.0003537610010169976
Colombo Proper,6.9,79.867,7.0,2019-02-26,0.0,84,0.00015645974892604218
Colombo Proper,6.9,79.867,7.0,2019-05-15,0.0,86,0.00013942917244611674
